"","tweet_id","user_username","text","author_id","lang","conversation_id","possibly_sensitive","created_at","in_reply_to_user_id","user_protected","user_verified","user_location","user_name","user_description","user_created_at","user_url","user_pinned_tweet_id","user_profile_image_url","retweet_count","like_count","quote_count","user_tweet_count","user_list_count","user_followers_count","user_following_count","sourcetweet_type","sourcetweet_id","sourcetweet_text","sourcetweet_lang","sourcetweet_author_id"
"1","1509342055138578437","EChickentender","@LNeurodivergent Also welcome to Autistic Twitter btw! You're right on time! We're in the middle of our Inclusive Intersectional Neurodiversity Summit!

If you want to pop in to some of the Spaces and hang out w/other Auts you can. You don't have to speak audibly or at all if you don't want.","1351005833669332996","en","1509292098381570051",FALSE,"2022-03-31T01:29:22.000Z","1487999831649959940",FALSE,FALSE,"USA/Turtle Island/Earth/Solar","EmmaLee Chickentender She/Any","NO-DMs-ATM
she/they/any
Level-38(yrs)
#Writer
#Artist
#Educator
#Parent
#Decolonize(ing)
#NDN
#Queer
#ActuallyAutistic
#AuDHD
#ARFID
#SituationalMutism
#PTSD","2021-01-18T03:17:59.000Z","https://t.co/Ye22Rc06Yq","1627374303313379329","https://pbs.twimg.com/profile_images/1558537498321641472/VGGIlr6P_normal.jpg",0,3,0,36152,13,1918,4919,NA,NA,NA,NA,NA
"2","1509341926482497537","queenofnevers","A thing I don't always see discussed enough regarding neurodiversity is that it isn't only ADHD and Autism traits. I see people treat those traits associated with it as the only defining ones of being ND and that's just exclusionary and hurts those who may be ND in other ways.","9835742","en","1509341926482497537",FALSE,"2022-03-31T01:28:52.000Z",NA,FALSE,FALSE,"spaces elsewhere and inbetween","Queen of Nevers 👁️⚧ 👑✴️ꙮ🚪🌌 (they/them)","a metaconceptual embodiment of liminality, a cascade of eyes, the regent of nevers, aberration, otherly, sacred I Witness.

if you deserve to know me, you will.","2007-10-31T20:38:12.000Z",NA,"1588932979036147713","https://pbs.twimg.com/profile_images/1611971427141296130/B96gV81P_normal.jpg",0,8,0,59313,10,1784,477,NA,NA,NA,NA,NA
"3","1509341492376064004","SanjuSa46005906","RT @EdPsychEd: Understanding stimming can be a variety of self-regulation methods could be the first step to increasing awareness of neurod…","1508751607823237125","en","1509341492376064004",FALSE,"2022-03-31T01:27:08.000Z",NA,FALSE,FALSE,"Westbengal","Sanju Saha","Hi","2022-03-29T10:23:59.000Z",NA,"1527320679653449734","https://pbs.twimg.com/profile_images/1548447362548346881/lIZwg9mW_normal.jpg",19,0,0,182992,2,459,1332,"retweeted","1509081756275728384","Understanding stimming can be a variety of self-regulation methods could be the first step to increasing awareness of neurodiversity. . Ensuring the child is safe, nobody should be prevented from stimming. 
#twittereps #dayinthelifeof

Thanks @Mollys_ADHD for this infographic! https://t.co/DvRanShMmm","en","1318992968720781314"
"4","1509341032609193994","Green_Mt_Girl","@EmExAstris Neurodiversity is meant to cover everyone, because all neurotypes differ. But neurodivergent is innate *or acquired* divergence from the norm. (Some autistics try to gatekeep, but the rest of us think they're jerks.)","826807895153065984","en","1509329676442996745",FALSE,"2022-03-31T01:25:19.000Z","1640912347",FALSE,FALSE,"Dawnlands/Abenaki territory","Kellyann at greenmountaingirl at babka dot social","writer * indexer * human-shaped cat * bioethicist @ miriam technologies

spouse of @warlockofagnesi #BlackLivesMatter * #AutisticElders * she/they","2017-02-01T15:02:18.000Z","https://t.co/j6VgoHgPjZ","1410992337896017921","https://pbs.twimg.com/profile_images/1580019968330153984/WFMEea9X_normal.jpg",0,2,0,74483,24,2510,995,NA,NA,NA,NA,NA
"5","1509340979555352577","ucfoundation","RT @GoDistance3562: Here is my album from @ucfoundation 's 2022 Gala for your viewing pleasure!!

https://t.co/9zkcWB2idu

#AUTISM #NEURODI…","41659665","en","1509340979555352577",FALSE,"2022-03-31T01:25:06.000Z",NA,FALSE,FALSE,"Boca Raton, FL","Unicorn Children's Foundation","Creating cradle to career pathways for kids and young adults with developmental differences and helping their families navigate the complex journey.","2009-05-21T19:41:22.000Z","https://t.co/TRRO2cLsvH","1199424182515306496","https://pbs.twimg.com/profile_images/1199363234945523712/dEqCsYs3_normal.jpg",1,0,0,7796,25,1517,2139,"retweeted","1509317013927342080","Here is my album from @ucfoundation 's 2022 Gala for your viewing pleasure!!

https://t.co/9zkcWB2idu

#AUTISM #NEURODIVERSITY #INCLUSION #DISABILITY #DIVERSITY #EQUALITY #EDUCATION #SPECIALEDUCATION #EMPLOYMENT #JOBCOACHING","en","1322826101601771520"
"6","1509340803658780672","FightAbleism","RT @FightAbleism: #nd #Neurodivergent #Neurodiversity","1355321121738899458","qht","1509340803658780672",FALSE,"2022-03-31T01:24:24.000Z",NA,FALSE,FALSE,"Painesville, OH","fight.ableism","follow my tweets at #FightAbleism|advocacy/activism/disability rights|
PEG/J tube & hickman|
donations needed|","2021-01-30T01:05:32.000Z","https://t.co/mvfW5Oe9AJ","1505051813954797568","https://pbs.twimg.com/profile_images/1560101828955496448/J0bx6gHz_normal.jpg",1,0,0,34567,10,1102,1425,"retweeted","1509340750760198156","#nd #Neurodivergent #Neurodiversity https://t.co/kPM5WT15kX","qht","1355321121738899458"
"7","1509340750760198156","FightAbleism","#nd #Neurodivergent #Neurodiversity https://t.co/kPM5WT15kX","1355321121738899458","qht","1509340750760198156",FALSE,"2022-03-31T01:24:11.000Z",NA,FALSE,FALSE,"Painesville, OH","fight.ableism","follow my tweets at #FightAbleism|advocacy/activism/disability rights|
PEG/J tube & hickman|
donations needed|","2021-01-30T01:05:32.000Z","https://t.co/mvfW5Oe9AJ","1505051813954797568","https://pbs.twimg.com/profile_images/1560101828955496448/J0bx6gHz_normal.jpg",1,2,0,34567,10,1102,1425,"quoted","1509340495926861831","#ActuallyAutistic #AskingAutistics how do you explain the concept of not having the social energy/spoons for a conversation? I am physically disabled &amp; very introverted, and its easy to be don't socializing. when my social limit is reached its hard to talk/respond. sometimes I","en","1355321121738899458"
"8","1509339882128347139","EChickentender","@LNeurodivergent Any time! I'm glad to have helped. Like many of us Neurodiversity/Autism is one of my biggest SpIns so I could infodump about it for days.","1351005833669332996","en","1509292098381570051",FALSE,"2022-03-31T01:20:44.000Z","1487999831649959940",FALSE,FALSE,"USA/Turtle Island/Earth/Solar","EmmaLee Chickentender She/Any","NO-DMs-ATM
she/they/any
Level-38(yrs)
#Writer
#Artist
#Educator
#Parent
#Decolonize(ing)
#NDN
#Queer
#ActuallyAutistic
#AuDHD
#ARFID
#SituationalMutism
#PTSD","2021-01-18T03:17:59.000Z","https://t.co/Ye22Rc06Yq","1627374303313379329","https://pbs.twimg.com/profile_images/1558537498321641472/VGGIlr6P_normal.jpg",0,1,0,36152,13,1918,4919,NA,NA,NA,NA,NA
"9","1509337967101366280","SoundMusicSCMS","[F8] Cripping the Small Screen through Song and Dance: Disability and Neurodiversity in Television Musicals. Featuring @jadcarleton, Raymond Knapp, Caitlan Truelove, and @reba_wissner. Fri, 9am CT.","1123057672176242688","en","1509337957655842818",FALSE,"2022-03-31T01:13:08.000Z","1123057672176242688",FALSE,FALSE,NA,"Sound and Music SIG SCMS","Sound and Music SIG","2019-04-30T02:53:09.000Z",NA,NA,"https://pbs.twimg.com/profile_images/1201261746855563264/wSfQYLWF_normal.jpg",0,0,0,72,1,215,192,NA,NA,NA,NA,NA
"10","1509335616416194565","NoPuzzle4Autism","RT @artfulretro: https://t.co/nOHEZ8Yt40
I only have two smiling sun pins left! #ActuallyAutistic #autism #Autistic #Neurodiversity #neurod…","1381723489594302464","en","1509335616416194565",FALSE,"2022-03-31T01:03:47.000Z",NA,FALSE,FALSE,NA,"Autism Acceptance","I am Autistic. Championing for the correct terminology & imagery to be used! #BoycottAutismSpeaks #PeopleNotPuzzles #ActuallyAutistic #NeurodiversityPride","2021-04-12T21:38:49.000Z","https://t.co/zACjOXCniG","1509912637466849282","https://pbs.twimg.com/profile_images/1381723995951616006/KiDxbd2N_normal.jpg",1,0,0,2645,0,128,145,"retweeted","1496192323688222721","https://t.co/nOHEZ8Yt40
I only have two smiling sun pins left! #ActuallyAutistic #autism #Autistic #Neurodiversity #neurodivergent #art #artist #vancouver #vancouverart #enamelpin #pingame #pingamestrong https://t.co/4Qcuwcn4ww","en","43664799"
"11","1509334459476193280","thinkingautism","""Disabled people deserve access to the supports they need, whether due to autism or to co-occurring conditions. But squares are not more quadrilateral than trapezoids. There is no such thing as 'profound autism.'” @squawkersmccaw, at TPGA:

https://t.co/OH7k3TJ9U2 #neurodiversity","152835605","en","1509334459476193280",FALSE,"2022-03-31T00:59:11.000Z",NA,FALSE,FALSE,"SF Bay Area and Brooklyn","Thinking Person's Guide To Autism","Autism: What you need to know, from autistic people, professionals, & parents. 
More community: https://t.co/0duMGgR587","2010-06-07T00:49:38.000Z","https://t.co/KvkUy7ggVT",NA,"https://pbs.twimg.com/profile_images/1410629973342228484/zvN1QgW-_normal.jpg",2,8,0,59829,875,53324,7096,NA,NA,NA,NA,NA
"12","1509333605176160256","NoPuzzle4Autism","RT @atsymbolanna: A reminder going into #AutismAwarenessMonth:

✅ Do:
- Celebrate neurodiversity.
- Lift up and give space to autistic voic…","1381723489594302464","en","1509333605176160256",FALSE,"2022-03-31T00:55:48.000Z",NA,FALSE,FALSE,NA,"Autism Acceptance","I am Autistic. Championing for the correct terminology & imagery to be used! #BoycottAutismSpeaks #PeopleNotPuzzles #ActuallyAutistic #NeurodiversityPride","2021-04-12T21:38:49.000Z","https://t.co/zACjOXCniG","1509912637466849282","https://pbs.twimg.com/profile_images/1381723995951616006/KiDxbd2N_normal.jpg",3,0,0,2645,0,128,145,"retweeted","1508570771098112003","A reminder going into #AutismAwarenessMonth:

✅ Do:
- Celebrate neurodiversity.
- Lift up and give space to autistic voices and people.
- Use the ∞ symbol.

🚫 Do not:
- Use the puzzle piece emoji.
- Promote Autism Speaks and/or other forms of ABA.
- ""Light it up blue.""","en","3252487544"
"13","1509333572787785735","LoveSouthDublin","RT @OCallaghanJim: Well done to Dairine &amp; Leo, Julienne &amp; Ian, Caroline &amp; Stefan, and Nessa &amp; Tom for setting up @NSandymount #Neurodiversi…","728176896240959488","en","1509333572787785735",FALSE,"2022-03-31T00:55:40.000Z",NA,FALSE,FALSE,"South Dublin, Ireland","Love South Dublin","Southside Dublin Ireland. Retweets / Likes not necessarily an endorsement! #southdublin","2016-05-05T10:57:55.000Z",NA,NA,"https://pbs.twimg.com/profile_images/728189117339729920/XQqJwEYc_normal.jpg",3,0,0,11204,53,3150,1936,"retweeted","1509242990761492493","Well done to Dairine &amp; Leo, Julienne &amp; Ian, Caroline &amp; Stefan, and Nessa &amp; Tom for setting up @NSandymount #Neurodiversity They’re having a great meeting this evening @LansdowneFC and their plan is to make #Sandymount a neurodiversity-friendly village. I’m delighted to be here. https://t.co/KDvJhlEuQ4","en","2845365802"
"14","1509333520321335296","SupportBalance","@JoelHardenONDP
 
@TArmstrongNDP

https://t.co/7k7lUzDJLh

#Autism #AutismAcceptance #neurodiversity #DogRescue #disability #AODA","1219036889497423872","qme","1507817326175002641",FALSE,"2022-03-31T00:55:27.000Z","1219036889497423872",FALSE,FALSE,"Hamilton, Ontario","Balance Support & Self Care Studios","A not-for-profit that supports parents/caregivers of individuals with diverse needs","2020-01-19T23:20:31.000Z","https://t.co/fpuFkwDbZ1","1509338958433501189","https://pbs.twimg.com/profile_images/1219037482945318912/QyZoM_R4_normal.jpg",0,1,0,6414,0,160,137,"quoted","1509298182047555587","Today @TArmstrongNDP and I wrote to @RaymondChoPC and @OntHumanRights about a dog rescue that is refusing to allow adoptions to families with autistic kids. 

Disability discrimination is against the law, and must be stopped. 

RT if you agree. #onpoli https://t.co/xVl0z7Gl26","en","2478148638"
"15","1509332561750757376","GrahamYvonna","Employers asked not to be nervous about neurodiversity | BCS - https://t.co/ulEBRnlZE6 #GoogleAlerts","4437630798","en","1509332561750757376",FALSE,"2022-03-31T00:51:39.000Z",NA,FALSE,FALSE,"Pagosa Springs, CO","Yvonna Graham","Co-author: Dyslexia Tool Kit. Tweet / RT about dyslexia and all neurodiversity with emphasis on the gifts divergent thinkers bring to the world.","2015-12-03T03:11:12.000Z","https://t.co/8bWPzNoui5","806897256939057152","https://pbs.twimg.com/profile_images/769210842600476672/K13cYQhK_normal.jpg",0,0,0,27593,49,1869,1506,NA,NA,NA,NA,NA
"16","1509330056078069762","zaichishka","RT @gwynjapan: A student of Japanese language asked me how to discuss 'neurodiversity' (or disability studies) in Japan. Any ideas or resou…","67284733","en","1509330056078069762",FALSE,"2022-03-31T00:41:42.000Z",NA,FALSE,FALSE,"Auckland, Aotearoa","Eleanor Goldsmith","Welsh-Kiwi Japanese translator, chanoyu practitioner & host to a timeshare cat. 'NZ's cross between Mari Kondo & Charlotte Church'
@zaichishka@mastodon.nz","2009-08-20T10:51:30.000Z",NA,"1295616720820830208","https://pbs.twimg.com/profile_images/836785253117124608/A_kd-B8P_normal.jpg",1,0,0,296877,204,5965,5635,"retweeted","1509317491335786497","A student of Japanese language asked me how to discuss 'neurodiversity' (or disability studies) in Japan. Any ideas or resources that might help me respond well? Thanks in advance! #japanese #neurodiversity #intersectional @StevensCaro @veramackie @emeraldlking","en","597987035"
"17","1509329617362038791","BreauChildLife","Autism acceptance 2022 The Neuro Bears https://t.co/XDQPYpEHkJ via @YouTube #Autism #Neurodiversity","1088475049403826177","en","1509329617362038791",FALSE,"2022-03-31T00:39:57.000Z",NA,FALSE,FALSE,"Milton, Ontario","Laura Breau","(she/her) Certified Child Life Specialist in Private Practice. I love hiking, swimming, photography, and most of all, being a mom.","2019-01-24T16:34:09.000Z","https://t.co/QuPRy2bmg1",NA,"https://pbs.twimg.com/profile_images/1531802108785315843/zvBqV3L8_normal.jpg",0,0,0,4196,3,311,835,NA,NA,NA,NA,NA
"18","1509328670950785024","jmocurran","@WordsandGuitar We’ve normalized depression and working on making space for celebrating neurodiversity - it’s time to catch up on the rest","1407851642","en","1509273778961928196",FALSE,"2022-03-31T00:36:11.000Z","30235089",FALSE,FALSE,"New Westminster","J Mo (she/her)","Mom, teacher, tree sitter and water defender - obsessed with social justice. Sorry not sorry for wanting to make this world better, kinder and safe for all.","2013-05-06T14:15:13.000Z","https://t.co/ZGK3gj04rh","1524899445564813314","https://pbs.twimg.com/profile_images/1302761587896250368/-vG6HM7__normal.jpg",0,5,0,9817,17,770,479,NA,NA,NA,NA,NA
"19","1509328397562003457","ODAthleticsNL","RT @ODHigh: Hey Patriots!On Monday, April 4th we are inviting our school community to wear sunglasses in support of Be Cool For Autism. Thi…","1166889812886003712","en","1509328397562003457",FALSE,"2022-03-31T00:35:06.000Z",NA,FALSE,FALSE,"O'Donel High, Mount Pearl, NL","ODAthletics","O'Donel High's Athletics Twitter! Check here for all updates on OD's sports, PE classes and events! odathleticsnl@gmail.com","2019-08-29T01:48:13.000Z","https://t.co/elSypRqsD5","1594131393306824704","https://pbs.twimg.com/profile_images/1458431885152034821/9Jp6U2Wn_normal.jpg",1,0,0,1504,1,486,49,"retweeted","1509323614897811458","Hey Patriots!On Monday, April 4th we are inviting our school community to wear sunglasses in support of Be Cool For Autism. This is to raise understanding and acceptance of autism and neurodiversity. Let's stand together to show our #PatriotPride @SISNLESD @NLESDCA https://t.co/OCwU0TXNH8","en","2221907638"
"20","1509327784233291776","emeraldlking","@StevensCaro @gwynjapan @veramackie I recommend Blossom The Project - they might have resources and cover lots of topics that might interest students more generally in both Eng and Japanese https://t.co/nE3UmUZBI6 - I know they have published on mental health but sure if they have anything on neurodiversity (yet)","2329322545","en","1509317491335786497",FALSE,"2022-03-31T00:32:40.000Z","2341224468",FALSE,FALSE,"UTAS タスマニア大学 Tasmania","Dr Emerald L King","日本文学とポップカルチャーの研究者
Japanese literature and popular culture academic
Award winning cosplayer
she/her/uncle/Dr 💖💜💙","2014-02-05T20:28:31.000Z","https://t.co/O5eLTW3WkT","1628890801630748675","https://pbs.twimg.com/profile_images/1447738340850094081/ldE6WtSv_normal.jpg",0,2,0,13430,10,893,1107,NA,NA,NA,NA,NA
"21","1509327069519376384","MarinaIskh","RT @Rickard_Scott: Feeling very proud of my very first #OurANU OnCampus blog post. It has a focus on helping #neurodivergent students as pa…","61469824","en","1509327069519376384",FALSE,"2022-03-31T00:29:49.000Z",NA,FALSE,FALSE,"Canberra, Australia","Marina Iskhakova","Global Educator, Global Explorer, Award-winning Lecturer at ANU, Orange Cultures’ founder, Orienteer, World Top-100 Female MTBO, Twin, all views are my own.","2009-07-30T12:06:39.000Z","https://t.co/FjupQA9Jy9",NA,"https://pbs.twimg.com/profile_images/906861938528763904/EYGMxJVZ_normal.jpg",2,0,0,2853,7,403,1298,"retweeted","1508688051010109444","Feeling very proud of my very first #OurANU OnCampus blog post. It has a focus on helping #neurodivergent students as part of #NeurodiversityCelebrationWeek  #ActuallyAutistic #autism #ADHD #diversityandinclusion @anucecs 
https://t.co/9ViHsoUKET https://t.co/pPg4elz4Nt","en","417584651"
"22","1509326959251275779","MentalHealthBo5","RT @madgraddad: The full making of @kelgarcia72 ‘s #Naggy! #PurplePeople #Mentalhealth #MentalHealthAwareness #bipolar #bipolart #Neurodive…","1306136273782935553","en","1509326959251275779",FALSE,"2022-03-31T00:29:23.000Z",NA,FALSE,FALSE,NA,"Mental Health Bot","A friendly bot that re/tweets (infrequently) about #MentalHealth and shares stories of struggle, support, growth, recovery, and small wins everyday.","2020-09-16T07:42:30.000Z",NA,"1418602901107208192","https://pbs.twimg.com/profile_images/1306136706307878912/8azO5BCU_normal.jpg",3,0,0,603694,77,14570,107,"retweeted","1508243692921925634","The full making of @kelgarcia72 ‘s #Naggy! #PurplePeople #Mentalhealth #MentalHealthAwareness #bipolar #bipolart #Neurodivergent #Neurodiversity #keeptalkingmh to help #EndTheStigma!!! https://t.co/AMWWHxarhr","en","1410652427292839936"
"23","1509326937335996419","JimmyLeafTender","RT @madgraddad: The full making of @kelgarcia72 ‘s #Naggy! #PurplePeople #Mentalhealth #MentalHealthAwareness #bipolar #bipolart #Neurodive…","2191823116","en","1509326937335996419",FALSE,"2022-03-31T00:29:18.000Z",NA,FALSE,FALSE,"Montréal, Québec","💜Smith P.E.R.J.B.A.C.S💚","Guide #Designer #Permaculture #MentalHealth #Clown🤡MxArtDir #Sculptor #Polymath #SocialTrainer #Meditator🐶#Vet 🕊️ #SpacesHost #PurplePeople #TwitterSpaces","2013-11-22T20:04:51.000Z","https://t.co/Mj7d3oeJ0x","1580185136032718848","https://pbs.twimg.com/profile_images/1607507922015117313/i8gbfhSP_normal.jpg",3,0,0,15813,40,2542,1845,"retweeted","1508243692921925634","The full making of @kelgarcia72 ‘s #Naggy! #PurplePeople #Mentalhealth #MentalHealthAwareness #bipolar #bipolart #Neurodivergent #Neurodiversity #keeptalkingmh to help #EndTheStigma!!! https://t.co/AMWWHxarhr","en","1410652427292839936"
"24","1509326120012951556","BarcellonaR","RT @GoDistance3562: If @Jetblue has found an enemy for life, then it's the entire neurodiversity/disability community, myself included...","1716039973","en","1509326120012951556",FALSE,"2022-03-31T00:26:03.000Z",NA,FALSE,FALSE,"Brooklyn Heights, Brooklyn","Rachel Barcellona 🐀🌈","She-They/Fae-Faer, a little bit of everything! 🧜‍♀️🧙‍♀️ 
I'm a singer, writer, and Autism self-advocate. 
💜💛Bigender Barbie.🖤🤍","2013-08-31T15:43:23.000Z","https://t.co/t0Yb4t6scH","1618048750047625216","https://pbs.twimg.com/profile_images/1570224404273012738/vWNWWAhp_normal.jpg",2,0,0,9286,12,1320,660,"retweeted","1509310451791843330","If @Jetblue has found an enemy for life, then it's the entire neurodiversity/disability community, myself included... https://t.co/uSWnOfLEKq","en","1322826101601771520"
"25","1509325078475030529","McGillyALCDSB","RT @bremner_katie: Thank you @AutismONT for this great info graphic. @alcdsb will #CelebratetheSpectrum this Friday to kick off World Autis…","940535511655034881","en","1509325078475030529",FALSE,"2022-03-31T00:21:55.000Z",NA,FALSE,FALSE,NA,"Aisling McGilly","Vice-Principal St. Michael Elementary School @ALCDSB | Blessed by 3 Boys | Lifelong Learner | PACE | Be Curious | ‘Serenity, Acceptance, Courage & Wisdom’","2017-12-12T10:55:15.000Z",NA,NA,"https://pbs.twimg.com/profile_images/1245451399028146176/8OLNjntw_normal.jpg",14,0,0,427,1,184,263,"retweeted","1509220730961108996","Thank you @AutismONT for this great info graphic. @alcdsb will #CelebratetheSpectrum this Friday to kick off World Autism Awareness Month. School communities are encouraged to wear a spectrum of colours to mark the day! #autism #peoplenotpuzzles #Neurodiversity https://t.co/bjMdUdeUJF","en","1102635830361772032"
"26","1509323950802755588","JonEntine","Beyond neurodiversity: The dangers of ‘reducing diversity to brain-based distinctions’ https://t.co/Cam2T5nzE8 via @GeneticLiteracy","26521816","en","1509323950802755588",FALSE,"2022-03-31T00:17:26.000Z",NA,FALSE,FALSE,"Cincinnati","Jon Entine","Dad, journalist, iconoclast, founder https://t.co/VaCWq74soa - ag biotech/biomedicine/sustainability/ethics. Emmy-winning TV news producer, book author","2009-03-25T15:44:10.000Z","https://t.co/NMhLx6GlRG",NA,"https://pbs.twimg.com/profile_images/537336081079730176/dngEzWPd_normal.jpeg",0,0,0,26532,185,7758,5824,NA,NA,NA,NA,NA
"27","1509323614897811458","ODHigh","Hey Patriots!On Monday, April 4th we are inviting our school community to wear sunglasses in support of Be Cool For Autism. This is to raise understanding and acceptance of autism and neurodiversity. Let's stand together to show our #PatriotPride @SISNLESD @NLESDCA https://t.co/OCwU0TXNH8","2221907638","en","1509323614897811458",FALSE,"2022-03-31T00:16:06.000Z",NA,FALSE,FALSE,"Mount Pearl NL","O'Donel High","ODHS is the home of the Patriots. We have been proudly serving Mount Pearl & the surrounding communities since 1985. Once a Patriot, Always a Patriot. 🍀🍀","2013-12-12T17:57:07.000Z","https://t.co/ni37yewGpt",NA,"https://pbs.twimg.com/profile_images/1468903481776001029/sWE87Soj_normal.jpg",1,8,0,5251,7,2324,779,NA,NA,NA,NA,NA
"28","1509322502564163585","timlriley","RT @miss_aird: To kick off #AutismAcceptanceWeek here's some tips on how to support autistic learners in your class.

With the right suppor…","33194218","en","1509322502564163585",FALSE,"2022-03-31T00:11:41.000Z",NA,FALSE,FALSE,"Omaha , Nebraska, USA","Tim Riley","HS ELA, Dual Credit,Journalism Teacher, MA, MS, English Adjunct, @cwstudies #TeamEnglish #CNFtweet #AdobeEduCreative #highered #elearning #multimodalcomposition","2009-04-19T13:02:40.000Z","https://t.co/uBO1zZOJAy",NA,"https://pbs.twimg.com/profile_images/1585083523546992641/kUiiGJ0u_normal.jpg",16,0,0,63213,232,7906,7394,"retweeted","1508603841058680833","To kick off #AutismAcceptanceWeek here's some tips on how to support autistic learners in your class.

With the right support, these individuals have equal opportunities to succeed and thrive.

#AutismAwareness #Autism #SEND #edutwitter #Neurodiversity https://t.co/JayATS5Jbe","en","1164629296633327616"
"29","1509321504676360197","KrafkasClass","Today, I got to wear my favorite color and support epilepsy… at the same time! Doesn’t get much better than that! 🌈 💜 ♾ Tomorrow’s theme: “Show Your True Colors” to bring acceptance to autism and the neurodiversity movement! #WEseetheable #WEareBetterTogether #WEareLakota https://t.co/gbsUfxixzU","1160019085805199360","en","1509321504676360197",FALSE,"2022-03-31T00:07:43.000Z",NA,FALSE,FALSE,"Ohio, USA","Madison Krafka","Social Communication Intervention Specialist at Union Elementary 🧩","2019-08-10T02:44:36.000Z",NA,NA,"https://pbs.twimg.com/profile_images/1509336734592647171/SUVWINbP_normal.jpg",0,11,0,337,1,164,273,NA,NA,NA,NA,NA
"30","1509320473036791809","KarlyDizon","RT @ericsmithrocks: Officially caught up on queries! Thanks, writer friends. Reminder, I'm especially looking for:

❤️ Stories that celebra…","4392513373","en","1509320473036791809",FALSE,"2022-03-31T00:03:37.000Z",NA,FALSE,FALSE,NA,"Karly Dizon (closed to queries)","Building KidLit universes with stories that matter || Agent @FuseLiterary 🇵🇭","2015-11-28T22:05:36.000Z","https://t.co/j76n74pNxR",NA,"https://pbs.twimg.com/profile_images/1463028280185868288/Nco5mjLz_normal.jpg",11,0,0,7852,41,2703,1009,"retweeted","1509244761785389060","Officially caught up on queries! Thanks, writer friends. Reminder, I'm especially looking for:

❤️ Stories that celebrate neurodiversity by neurodivergent authors.

🥰 Joyful fiction + NF about adoption by adoptees.

👀 Surprising genre-blending rom-coms. https://t.co/MQDsC5sllf","en","8086472"
"31","1509406058116169738","QuasiInsightful","@aeonmag @Bonnie__Evans This is getting new social media air at below link. Found on LinkedIn this morning, then found you prefer the Twitterverse. Great read; need a 2nd read after coffee. https://t.co/lPPayoc2N9","1487061315587919873","en","1420685650005790721",FALSE,"2022-03-31T05:43:42.000Z","481943972",FALSE,FALSE,NA,"Jon Springer (he/him)","Advocate for parents of neurodiverse and disabled children at international schools. On LinkedIn at https://t.co/GNuLafFZkG","2022-01-28T13:54:36.000Z",NA,"1581915290463776769","https://pbs.twimg.com/profile_images/1487061821626454019/4CZ83V8q_normal.jpg",0,1,0,252,0,83,116,NA,NA,NA,NA,NA
"32","1509404754950209538","JudeMentoring","This week is a week to celebrate #Neurodiversity #NeurodiversityCelebrationWeek https://t.co/DMhCNnPGNF","4163536877","en","1509404754950209538",FALSE,"2022-03-31T05:38:31.000Z",NA,FALSE,FALSE,"Cumbria, England","Mentoring in Cumbria","Counselling teens & young adults 11+ to improve mental health & self-esteem, | Autism | LGBTQ+ | online | Parent support | Creativity workshops","2015-11-11T11:46:18.000Z","https://t.co/SufHO1DPdF",NA,"https://pbs.twimg.com/profile_images/1368489022293704706/uqc7vdjZ_normal.jpg",2,3,0,4478,10,1142,4999,NA,NA,NA,NA,NA
"33","1509404585802170370","Krytella","@exmanhater “Neurotypical people” = “people without my exact type of neurodiversity” or “my fantasy about people who have hurt me” in so many tweets","92368087","en","1509382270607519753",FALSE,"2022-03-31T05:37:51.000Z","1382996814",FALSE,FALSE,"WA, USA","Krytella","Leverage is the best TV show of all time I'll fight you (she/her)","2009-11-24T21:19:09.000Z","https://t.co/1SdayCClD7",NA,"https://pbs.twimg.com/profile_images/949243290/Red_normal.jpg",0,1,0,25584,14,237,91,NA,NA,NA,NA,NA
"34","1509403794043506688","frausullivan","RT @FearnheadHayley: @BoltonSch @BoltonSchoolLib @Ms_Sigrist_Eng @frausullivan  Teddy finished Frankie’s World. He says it’s an easy and en…","1060961197","en","1509403794043506688",FALSE,"2022-03-31T05:34:42.000Z",NA,FALSE,FALSE,"Manchester / Bolton","Olivia Sullivan","Teacher of 🇫🇷🇩🇪🇪🇸, SEN Co-ordinator - at Bolton School Boys' Division, M.Ed Ed Psych","2013-01-04T17:16:48.000Z",NA,NA,"https://pbs.twimg.com/profile_images/746641547773489157/I9_BBoPv_normal.jpg",2,0,0,854,13,482,1158,"retweeted","1509288978855432203","@BoltonSch @BoltonSchoolLib @Ms_Sigrist_Eng @frausullivan  Teddy finished Frankie’s World. He says it’s an easy and enjoyable read with a positive message that it’s okay to be different. It has lots of positive messages about neurodiversity, disability and being yourself.","en","1411414032632975364"
